1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
35383,2014,1,14,6,4,49,73,58,85,-20,40,1034,-9,cv,1.78,0,0
35384,2014,1,14,7,4,128,107,114,170,-18,48,1035,-9,cv,2.67,0,0
35385,2014,1,14,8,4,156,132,114,180,-18,56,1035,-11,NW,1.79,0,0
35386,2014,1,14,9,4,149,191,173,227,-15,52,1036,-7,NW,3.58,0,0
35387,2014,1,14,10,4,92,209,204,199,-12,46,1036,-2,NW,5.37,0,0
35388,2014,1,14,11,4,98,151,122,168,-20,22,1036,-1,cv,0.89,0,0
35389,2014,1,14,12,4,82,92,122,93,-23,14,1035,1,cv,1.78,0,0
35390,2014,1,14,13,4,67,79,88,80,-24,12,1033,2,cv,2.67,0,0
35391,2014,1,14,14,4,115,81,105,111,-23,12,1033,3,NW,1.79,0,0
35392,2014,1,14,15,4,132,99,118,133,-22,13,1033,3,cv,1.79,0,0
35393,2014,1,14,16,4,108,111,124,135,-19,18,1032,3,SE,3.13,0,0
35394,2014,1,14,17,4,94,81,90,94,-17,24,1033,1,SE,6.26,0,0
35395,2014,1,14,18,4,98,79,95,103,-16,28,1033,0,SE,9.39,0,0
35396,2014,1,14,19,4,94,81,95,92,-17,26,1033,0,SE,12.52,0,0
35397,2014,1,14,20,4,NA,NA,NA,93,-16,26,1033,1,cv,1.79,0,0
35398,2014,1,14,21,4,93,80,91,109,-15,45,1034,-5,cv,2.68,0,0
35399,2014,1,14,22,4,114,94,100,122,-14,49,1034,-5,cv,3.57,0,0
35400,2014,1,14,23,4,119,96,109,123,-14,53,1034,-6,cv,4.46,0,0
35401,2014,1,15,0,4,117,101,110,122,-13,62,1033,-7,cv,5.35,0,0
35402,2014,1,15,1,4,121,168,125,172,-14,61,1033,-8,NW,0.89,0,0
35403,2014,1,15,2,4,144,215,173,213,-15,52,1034,-7,NW,2.68,0,0
35404,2014,1,15,3,4,143,206,191,196,-17,56,1033,-10,NW,4.47,0,0
35405,2014,1,15,4,4,130,166,161,158,-17,56,1033,-10,NW,6.26,0,0
35406,2014,1,15,5,4,95,129,121,103,-18,51,1033,-10,cv,0.89,0,0
35407,2014,1,15,6,4,53,74,87,90,-19,47,1032,-10,cv,1.78,0,0
35408,2014,1,15,7,4,51,65,68,70,-18,51,1033,-10,NW,3.13,0,0
35409,2014,1,15,8,4,50,57,63,67,-18,41,1033,-7,NW,4.92,0,0
35410,2014,1,15,9,4,50,52,60,66,-18,35,1033,-5,NW,8.05,0,0
35411,2014,1,15,10,4,50,51,54,52,-17,30,1033,-2,NW,12.07,0,0
35412,2014,1,15,11,4,49,43,44,55,-18,24,1033,0,NW,13.86,0,0
35413,2014,1,15,12,4,52,35,45,51,-20,17,1032,2,cv,1.79,0,0
35414,2014,1,15,13,4,50,40,44,47,-22,12,1030,5,cv,2.68,0,0
35415,2014,1,15,14,4,50,41,42,48,-22,12,1029,5,cv,3.57,0,0
35416,2014,1,15,15,4,64,58,61,60,-22,12,1029,5,cv,5.36,0,0
35417,2014,1,15,16,4,84,84,86,88,-23,11,1029,5,cv,6.25,0,0
35418,2014,1,15,17,4,298,237,257,279,-23,13,1028,2,SE,1.79,0,0
35419,2014,1,15,18,4,436,355,409,435,-16,24,1029,2,SE,5.81,0,0
35420,2014,1,15,19,4,500,405,450,489,-15,31,1029,0,SE,8.94,0,0
35421,2014,1,15,20,4,531,443,450,513,-13,42,1029,-2,cv,0.89,0,0
35422,2014,1,15,21,4,532,450,500,539,-11,50,1029,-2,cv,1.78,0,0
35423,2014,1,15,22,4,553,475,520,567,-11,50,1028,-2,SE,1.79,0,0
35424,2014,1,15,23,4,584,494,534,569,-10,54,1029,-2,cv,0.89,0,0
35425,2014,1,16,0,4,598,519,561,659,-10,58,1028,-3,SE,1.79,0,0
35426,2014,1,16,1,4,593,523,580,648,-9,63,1027,-3,cv,0.89,0,0
35427,2014,1,16,2,4,597,524,581,651,-9,63,1027,-3,cv,1.78,0,0
35428,2014,1,16,3,4,603,549,608,671,-8,68,1027,-3,cv,2.67,0,0
35429,2014,1,16,4,4,590,529,596,623,-7,73,1027,-3,NE,1.79,0,0
35430,2014,1,16,5,4,555,508,566,618,-7,73,1026,-3,SE,1.79,0,0
35431,2014,1,16,6,4,494,469,547,532,-7,79,1027,-4,NW,0.89,0,0
35432,2014,1,16,7,4,494,396,445,477,-7,79,1027,-4,NW,1.78,0,0
35433,2014,1,16,8,4,429,412,442,479,-8,79,1028,-5,NW,3.57,0,0
35434,2014,1,16,9,4,423,423,449,490,-8,79,1028,-5,NW,5.36,0,0
35435,2014,1,16,10,4,440,376,439,476,-6,74,1028,-2,cv,0.89,0,0
35436,2014,1,16,11,4,425,377,421,457,-11,40,1028,1,NE,1.79,0,0
35437,2014,1,16,12,4,285,311,350,327,-11,37,1027,2,NE,5.81,0,0
35438,2014,1,16,13,4,149,192,210,161,-10,37,1027,3,NE,8.94,0,0
35439,2014,1,16,14,4,108,244,253,286,-11,32,1026,4,SE,1.79,0,0
35440,2014,1,16,15,4,232,257,268,298,-15,21,1027,5,SE,3.58,0,0
35441,2014,1,16,16,4,261,258,263,310,-14,23,1027,5,SE,5.37,0,0
35442,2014,1,16,17,4,301,284,300,332,-11,34,1027,3,SE,7.16,0,0
35443,2014,1,16,18,4,371,331,362,391,-7,59,1029,0,SE,10.29,0,0
35444,2014,1,16,19,4,399,354,400,437,-7,68,1029,-2,SE,12.08,0,0
35445,2014,1,16,20,4,372,335,376,422,-6,68,1030,-1,SE,13.87,0,0
35446,2014,1,16,21,4,290,279,278,320,-5,74,1031,-1,cv,0.89,0,0
35447,2014,1,16,22,4,293,279,290,346,-5,79,1031,-2,SE,1.79,0,0
35448,2014,1,16,23,4,291,268,305,351,-4,80,1031,-1,SE,3.58,0,0
35449,2014,1,17,0,4,254,237,257,297,-4,80,1031,-1,SE,7.6,0,0
35450,2014,1,17,1,4,251,236,250,290,-5,79,1031,-2,SE,10.73,0,0
35451,2014,1,17,2,4,248,190,231,250,-5,79,1031,-2,SE,13.86,0,0
35452,2014,1,17,3,4,205,124,167,170,-7,68,1031,-2,SE,18.78,0,0
35453,2014,1,17,4,4,116,74,100,103,-10,54,1031,-2,SE,23.7,0,0
35454,2014,1,17,5,4,87,59,67,79,-10,58,1031,-3,SE,29.51,0,0
35455,2014,1,17,6,4,87,59,67,73,-10,58,1031,-3,SE,34.43,0,0
35456,2014,1,17,7,4,73,57,63,74,-10,58,1032,-3,cv,0.89,0,0
35457,2014,1,17,8,4,75,63,72,77,-10,58,1032,-3,SE,1.79,0,0
35458,2014,1,17,9,4,87,69,75,81,-10,58,1033,-3,SE,3.58,0,0
35459,2014,1,17,10,4,103,74,84,95,-10,54,1033,-2,SE,5.37,0,0
35460,2014,1,17,11,4,124,93,103,115,-9,50,1033,0,cv,0.89,0,0
35461,2014,1,17,12,4,73,68,77,77,-10,43,1032,1,SE,1.79,0,0
35462,2014,1,17,13,4,58,53,63,67,-11,34,1031,3,cv,0.89,0,0
35463,2014,1,17,14,4,14,13,29,13,-13,25,1030,5,cv,2.68,0,0
35464,2014,1,17,15,4,13,10,7,12,-21,13,1030,5,NW,7.15,0,0
35465,2014,1,17,16,4,60,9,27,10,-21,13,1030,5,NW,14.3,0,0
35466,2014,1,17,17,4,222,89,192,195,-22,12,1030,4,NW,21.45,0,0
35467,2014,1,17,18,4,268,165,223,238,-23,11,1031,4,NW,28.6,0,0
35468,2014,1,17,19,4,344,157,210,293,-22,13,1031,3,NW,32.62,0,0
35469,2014,1,17,20,4,387,284,353,384,-22,13,1031,3,NW,36.64,0,0
35470,2014,1,17,21,4,364,301,342,381,-22,13,1032,3,NW,40.66,0,0
35471,2014,1,17,22,4,337,271,296,296,-18,26,1032,-1,NW,44.68,0,0
35472,2014,1,17,23,4,321,165,249,38,-23,12,1032,3,NW,49.6,0,0
35473,2014,1,18,0,4,182,94,83,19,-22,16,1032,1,NW,54.52,0,0
35474,2014,1,18,1,4,24,28,34,22,-20,23,1032,-2,NW,57.65,0,0
35475,2014,1,18,2,4,16,14,17,20,-21,16,1033,2,NW,63.46,0,0
35476,2014,1,18,3,4,15,16,21,14,-17,28,1033,-1,NW,68.38,0,0
35477,2014,1,18,4,4,12,18,16,23,-17,35,1033,-4,NW,73.3,0,0
35478,2014,1,18,5,4,14,19,18,19,-16,41,1033,-5,NE,1.79,0,0
35479,2014,1,18,6,4,15,22,20,22,-16,52,1033,-8,NE,3.58,0,0
35480,2014,1,18,7,4,20,35,27,33,-17,41,1034,-6,NE,6.71,0,0
35481,2014,1,18,8,4,28,36,31,42,-16,41,1034,-5,NW,3.13,0,0
35482,2014,1,18,9,4,44,30,28,40,-15,33,1035,-1,NW,6.26,0,0
35483,2014,1,18,10,4,28,40,34,43,-19,18,1035,3,NW,9.39,0,0
35484,2014,1,18,11,4,38,52,57,56,-20,15,1035,4,NE,4.02,0,0
35485,2014,1,18,12,4,123,44,59,57,-20,14,1034,5,cv,0.89,0,0
35486,2014,1,18,13,4,163,90,142,153,-21,12,1033,6,cv,2.68,0,0
35487,2014,1,18,14,4,104,90,105,108,-20,13,1032,6,SE,3.13,0,0
35488,2014,1,18,15,4,90,77,85,89,-19,14,1032,6,SE,7.15,0,0
35489,2014,1,18,16,4,90,75,83,87,-18,17,1031,5,SE,12.07,0,0
35490,2014,1,18,17,4,103,73,92,95,-18,19,1031,3,SE,16.09,0,0
35491,2014,1,18,18,4,113,92,102,111,-19,18,1032,3,SE,17.88,0,0
35492,2014,1,18,19,4,108,98,101,112,-16,26,1032,1,cv,0.89,0,0
35493,2014,1,18,20,4,124,119,123,145,-15,29,1031,1,SE,1.79,0,0
35494,2014,1,18,21,4,143,139,165,184,-14,31,1031,1,SE,5.81,0,0
35495,2014,1,18,22,4,112,149,152,178,-12,46,1032,-2,SE,7.6,0,0
35496,2014,1,18,23,4,130,137,155,170,-11,50,1031,-2,SE,11.62,0,0
35497,2014,1,19,0,4,137,134,143,161,-9,58,1030,-2,SE,15.64,0,0
35498,2014,1,19,1,4,135,113,129,133,-8,63,1030,-2,SE,19.66,0,0
35499,2014,1,19,2,4,115,93,105,114,-8,63,1030,-2,SE,21.45,0,0
35500,2014,1,19,3,4,115,86,106,112,-8,63,1028,-2,SE,24.58,0,0
35501,2014,1,19,4,4,120,81,115,114,-7,68,1027,-2,cv,0.89,0,0
35502,2014,1,19,5,4,131,100,121,130,-7,73,1027,-3,cv,1.78,0,0
35503,2014,1,19,6,4,124,97,110,133,-7,73,1026,-3,SE,1.79,0,0
35504,2014,1,19,7,4,134,110,114,143,-7,68,1026,-2,cv,0.89,0,0
35505,2014,1,19,8,4,NA,109,118,137,-7,73,1025,-3,cv,1.78,0,0
35506,2014,1,19,9,4,140,114,119,143,-7,68,1026,-2,cv,2.67,0,0
35507,2014,1,19,10,4,139,118,128,145,-6,74,1026,-2,NW,1.79,0,0
35508,2014,1,19,11,4,155,137,151,185,-6,68,1025,-1,NW,3.58,0,0
35509,2014,1,19,12,4,173,155,174,198,-7,55,1023,1,cv,0.89,0,0
35510,2014,1,19,13,4,180,161,183,205,-8,47,1021,2,cv,2.68,0,0
35511,2014,1,19,14,4,190,176,179,195,-9,40,1020,3,SE,1.79,0,0
35512,2014,1,19,15,4,195,168,183,203,-9,40,1020,3,SE,4.92,0,0
35513,2014,1,19,16,4,197,181,195,209,-9,40,1020,3,SE,6.71,0,0
35514,2014,1,19,17,4,199,165,189,202,-9,47,1021,1,SE,8.5,0,0
35515,2014,1,19,18,4,81,39,61,28,-9,47,1022,1,cv,0.89,0,0
35516,2014,1,19,19,4,19,24,37,26,-21,13,1023,5,NW,12.07,0,0
35517,2014,1,19,20,4,14,16,25,22,-21,15,1024,3,NW,21.9,0,0
35518,2014,1,19,21,4,15,17,26,24,-21,16,1025,2,NW,29.95,0,0
35519,2014,1,19,22,4,17,17,25,16,-22,14,1026,2,NW,38.89,0,0
35520,2014,1,19,23,4,17,14,16,16,-21,17,1025,1,NW,46.04,0,0
35521,2014,1,20,0,4,5,10,16,17,-19,24,1025,-1,NW,50.06,0,0
35522,2014,1,20,1,4,8,9,10,7,-20,20,1026,0,NW,59.89,0,0
35523,2014,1,20,2,4,3,4,9,9,-21,20,1027,-1,NW,69.72,0,0
35524,2014,1,20,3,4,5,8,6,10,-23,16,1027,-1,NW,84.92,0,0
35525,2014,1,20,4,4,3,3,5,8,-22,19,1027,-2,NW,97.88,0,0
35526,2014,1,20,5,4,8,3,5,7,-21,21,1028,-2,NW,109.06,0,0
35527,2014,1,20,6,4,4,5,3,10,-21,23,1028,-3,NW,114.87,0,0
35528,2014,1,20,7,4,6,3,8,11,-21,21,1028,-2,NW,123.81,0,0
35529,2014,1,20,8,4,5,7,9,11,-21,21,1029,-2,NW,135.88,0,0
35530,2014,1,20,9,4,7,10,8,10,-21,20,1029,-1,NW,147.06,0,0
35531,2014,1,20,10,4,9,7,11,7,-23,15,1030,0,NW,159.13,0,0
35532,2014,1,20,11,4,11,3,6,9,-24,13,1030,1,NW,171.2,0,0
35533,2014,1,20,12,4,6,7,11,14,-25,11,1030,2,NW,183.27,0,0
35534,2014,1,20,13,4,6,12,12,13,-24,11,1029,3,NW,194.45,0,0
35535,2014,1,20,14,4,8,7,14,14,-24,10,1029,4,NW,207.41,0,0
35536,2014,1,20,15,4,12,7,12,9,-25,10,1029,3,NW,219.48,0,0
35537,2014,1,20,16,4,11,9,3,14,-24,11,1030,3,NW,230.66,0,0
35538,2014,1,20,17,4,9,5,7,9,-24,12,1030,2,NW,240.49,0,0
35539,2014,1,20,18,4,9,7,11,8,-24,13,1032,1,NW,250.32,0,0
35540,2014,1,20,19,4,11,8,7,10,-23,15,1032,0,NW,258.37,0,0
35541,2014,1,20,20,4,11,10,10,8,-20,20,1033,0,NW,265.52,0,0
35542,2014,1,20,21,4,8,12,8,9,-20,22,1034,-1,NW,272.67,0,0
35543,2014,1,20,22,4,9,9,10,11,-20,22,1034,-1,NW,277.59,0,0
35544,2014,1,20,23,4,5,7,6,11,-20,22,1034,-1,NW,284.74,0,0
35545,2014,1,21,0,4,8,8,9,10,-20,23,1034,-2,NW,291.89,0,0
35546,2014,1,21,1,4,11,8,13,15,-20,25,1034,-3,NW,297.7,0,0
35547,2014,1,21,2,4,13,12,15,13,-22,19,1034,-2,NW,306.64,0,0
35548,2014,1,21,3,4,13,12,18,16,-22,26,1035,-6,NW,310.66,0,0
35549,2014,1,21,4,4,16,13,16,13,-22,23,1035,-4,NW,315.58,0,0
35550,2014,1,21,5,4,17,13,14,18,-22,26,1035,-6,NW,318.71,0,0
35551,2014,1,21,6,4,20,14,10,18,-21,27,1035,-5,NW,323.63,0,0
35552,2014,1,21,7,4,21,17,22,22,-22,24,1035,-5,NW,328.55,0,0
35553,2014,1,21,8,4,20,17,20,23,-21,27,1035,-5,NE,3.13,0,0
35554,2014,1,21,9,4,19,19,19,24,-20,25,1035,-3,NE,6.26,0,0
35555,2014,1,21,10,4,20,19,21,24,-21,20,1035,-1,NW,3.13,0,0
35556,2014,1,21,11,4,26,22,17,23,-23,13,1035,2,NW,6.26,0,0
35557,2014,1,21,12,4,35,17,19,23,-24,12,1033,2,cv,0.89,0,0
35558,2014,1,21,13,4,43,29,43,42,-24,10,1032,4,NW,1.79,0,0
35559,2014,1,21,14,4,48,45,53,54,-25,9,1030,4,cv,3.13,0,0
35560,2014,1,21,15,4,50,NA,45,48,-24,10,1030,4,SE,4.02,0,0
35561,2014,1,21,16,4,60,53,60,66,-24,11,1029,3,SE,8.94,0,0
35562,2014,1,21,17,4,55,54,56,56,-23,12,1029,3,SE,12.96,0,0
35563,2014,1,21,18,4,67,51,59,67,-24,13,1029,1,SE,16.09,0,0
35564,2014,1,21,19,4,91,71,87,95,-23,14,1029,1,SE,19.22,0,0
35565,2014,1,21,20,4,106,83,93,111,-20,22,1028,-1,SE,21.01,0,0
35566,2014,1,21,21,4,117,87,100,112,-19,24,1028,-1,SE,22.8,0,0
35567,2014,1,21,22,4,119,93,96,113,-18,32,1028,-4,cv,0.89,0,0
35568,2014,1,21,23,4,127,99,109,127,-18,35,1027,-5,NE,0.89,0,0
35569,2014,1,22,0,4,136,120,118,137,-18,38,1027,-6,SE,1.79,0,0
35570,2014,1,22,1,4,128,168,136,164,-19,34,1026,-6,NE,0.89,0,0
35571,2014,1,22,2,4,153,178,163,190,-18,44,1026,-8,NW,0.89,0,0
35572,2014,1,22,3,4,150,172,170,175,-18,44,1026,-8,NW,2.68,0,0
35573,2014,1,22,4,4,112,147,137,142,-18,48,1025,-9,NW,4.47,0,0
35574,2014,1,22,5,4,89,114,97,107,-18,48,1025,-9,NW,6.26,0,0
35575,2014,1,22,6,4,87,104,88,101,-17,52,1025,-9,NW,8.05,0,0
35576,2014,1,22,7,4,81,85,85,100,-19,47,1025,-10,NW,11.18,0,0
35577,2014,1,22,8,4,82,90,88,97,-18,48,1025,-9,NW,14.31,0,0
35578,2014,1,22,9,4,83,87,85,101,-16,41,1025,-5,cv,0.89,0,0
35579,2014,1,22,10,4,99,93,94,105,-18,28,1025,-2,NW,3.13,0,0
35580,2014,1,22,11,4,104,98,104,117,-20,20,1025,0,NW,4.92,0,0
35581,2014,1,22,12,4,113,98,100,119,-20,17,1024,2,cv,0.89,0,0
35582,2014,1,22,13,4,118,95,110,115,-20,16,1023,3,SE,1.79,0,0
35583,2014,1,22,14,4,119,110,113,125,-21,13,1021,5,cv,0.89,0,0
35584,2014,1,22,15,4,117,NA,128,NA,-22,12,1021,5,cv,1.78,0,0
35585,2014,1,22,16,4,123,NA,138,NA,-21,13,1021,5,SE,1.79,0,0
35586,2014,1,22,17,4,169,149,155,184,-21,14,1021,4,cv,0.89,0,0
35587,2014,1,22,18,4,181,184,176,210,-20,19,1021,1,cv,1.78,0,0
35588,2014,1,22,19,4,188,195,176,213,-16,33,1021,-2,SE,0.89,0,0
35589,2014,1,22,20,4,188,216,182,237,-16,33,1022,-2,SE,1.78,0,0
35590,2014,1,22,21,4,191,232,196,258,-16,38,1022,-4,SE,3.57,0,0
35591,2014,1,22,22,4,184,233,221,264,-17,38,1022,-5,NE,1.79,0,0
35592,2014,1,22,23,4,220,284,254,324,-15,45,1022,-5,SE,1.79,0,0
35593,2014,1,23,0,4,244,289,296,344,-16,35,1021,-3,SE,3.58,0,0
35594,2014,1,23,1,4,268,280,325,356,-16,45,1021,-6,NW,1.79,0,0
35595,2014,1,23,2,4,296,310,301,366,-15,52,1020,-7,cv,0.45,0,0
35596,2014,1,23,3,4,309,300,303,350,-15,52,1020,-7,cv,0.9,0,0
35597,2014,1,23,4,4,273,272,273,321,-15,52,1020,-7,NW,0.89,0,0
35598,2014,1,23,5,4,252,262,NA,294,-16,52,1019,-8,cv,0.45,0,0
35599,2014,1,23,6,4,211,251,NA,239,-15,57,1018,-8,NW,0.89,0,0
35600,2014,1,23,7,4,195,206,NA,219,-16,52,1018,-8,NW,2.68,0,0
35601,2014,1,23,8,4,181,198,200,221,-15,48,1018,-6,NW,4.47,0,0
35602,2014,1,23,9,4,NA,NA,NA,245,-13,53,1018,-5,cv,0.89,0,0
35603,2014,1,23,10,4,208,225,262,311,-14,39,1017,-2,cv,1.34,0,0
35604,2014,1,23,11,4,214,188,210,240,-16,28,1018,0,NW,1.79,0,0
35605,2014,1,23,12,4,217,193,205,235,-15,27,1016,2,cv,0.89,0,0
35606,2014,1,23,13,4,212,186,206,232,-15,27,1015,2,NE,1.79,0,0
35607,2014,1,23,14,4,210,184,205,238,-14,29,1014,2,cv,0.89,0,0
35608,2014,1,23,15,4,218,194,213,243,-14,27,1014,3,cv,1.78,0,0
35609,2014,1,23,16,4,223,232,241,282,-14,27,1013,3,cv,2.67,0,0
35610,2014,1,23,17,4,269,263,272,310,-14,31,1013,1,NE,0.89,0,0
35611,2014,1,23,18,4,264,254,259,295,-12,42,1014,-1,cv,0.89,0,0
35612,2014,1,23,19,4,294,246,254,301,-12,53,1015,-4,cv,1.78,0,0
35613,2014,1,23,20,4,276,278,282,325,-11,53,1015,-3,NW,0.89,0,0
35614,2014,1,23,21,4,279,292,289,319,-12,57,1015,-5,NE,1.79,0,0
35615,2014,1,23,22,4,272,279,272,335,-11,58,1015,-4,NW,0.89,0,0
35616,2014,1,23,23,4,260,272,263,301,-11,53,1016,-3,NW,2.68,0,0
35617,2014,1,24,0,4,268,277,262,312,-11,53,1015,-3,NW,4.47,0,0
35618,2014,1,24,1,4,264,295,270,316,-12,49,1016,-3,NW,6.26,0,0
35619,2014,1,24,2,4,256,267,264,296,-11,53,1015,-3,NW,8.05,0,0
35620,2014,1,24,3,4,229,243,230,270,-11,53,1014,-3,NW,11.18,0,0
35621,2014,1,24,4,4,216,212,223,252,-12,46,1015,-2,NW,12.97,0,0
35622,2014,1,24,5,4,210,186,204,234,-12,49,1014,-3,NW,16.99,0,0
35623,2014,1,24,6,4,210,182,195,233,-12,49,1014,-3,NW,21.91,0,0
35624,2014,1,24,7,4,207,193,197,241,-12,49,1016,-3,cv,0.89,0,0
35625,2014,1,24,8,4,215,193,196,231,-12,49,1016,-3,cv,1.78,0,0
35626,2014,1,24,9,4,182,175,195,214,-12,42,1017,-1,NW,1.79,0,0
35627,2014,1,24,10,4,181,181,178,210,-13,34,1017,1,NW,3.58,0,0
35628,2014,1,24,11,4,152,NA,159,178,-16,21,1019,4,NW,6.71,0,0
35629,2014,1,24,12,4,108,69,117,142,-15,21,1018,5,NW,11.63,0,0
35630,2014,1,24,13,4,79,62,97,122,-16,17,1017,7,NW,15.65,0,0
35631,2014,1,24,14,4,83,72,72,59,-21,9,1016,10,NE,4.92,0,0
35632,2014,1,24,15,4,60,39,40,47,-22,8,1017,10,NE,8.94,0,0
35633,2014,1,24,16,4,35,26,31,40,-23,7,1017,10,NE,13.86,0,0
35634,2014,1,24,17,4,28,24,16,32,-24,7,1018,9,NE,17.88,0,0
35635,2014,1,24,18,4,28,28,26,48,-24,7,1019,9,NE,21.9,0,0
35636,2014,1,24,19,4,25,NA,26,32,-25,7,1020,8,NE,25.92,0,0
35637,2014,1,24,20,4,21,28,25,25,-24,10,1021,5,NE,29.05,0,0
35638,2014,1,24,21,4,21,34,28,26,-23,11,1021,4,NW,3.13,0,0
35639,2014,1,24,22,4,45,31,15,43,-23,11,1021,4,NE,1.79,0,0
35640,2014,1,24,23,4,45,41,33,54,-21,17,1022,1,NW,4.02,0,0
35641,2014,1,25,0,4,45,41,33,55,-20,19,1023,1,NE,1.79,0,0
35642,2014,1,25,1,4,31,52,37,53,-19,24,1022,-1,NW,1.79,0,0
35643,2014,1,25,2,4,26,47,38,60,-17,28,1023,-1,cv,0.89,0,0
35644,2014,1,25,3,4,26,47,38,55,-17,28,1023,-1,cv,1.78,0,0
35645,2014,1,25,4,4,31,48,30,42,-17,28,1023,-1,NW,1.79,0,0
35646,2014,1,25,5,4,NA,NA,NA,36,-15,36,1023,-2,NW,3.58,0,0
35647,2014,1,25,6,4,9,26,21,32,-19,20,1024,1,NW,6.71,0,0
35648,2014,1,25,7,4,7,13,9,14,-21,17,1025,1,NW,9.84,0,0
35649,2014,1,25,8,4,NA,NA,NA,15,-20,20,1026,0,NW,12.97,0,0
35650,2014,1,25,9,4,NA,10,14,18,-21,13,1027,5,NW,16.99,0,0
35651,2014,1,25,10,4,10,10,14,14,-20,13,1028,6,NE,4.02,0,0
35652,2014,1,25,11,4,6,9,13,15,-21,12,1028,6,NE,8.94,0,0
35653,2014,1,25,12,4,9,15,23,15,-22,11,1028,6,NE,14.75,0,0
35654,2014,1,25,13,4,11,9,14,14,-22,11,1027,6,NE,20.56,0,0
35655,2014,1,25,14,4,13,9,9,19,-24,9,1027,6,NE,26.37,0,0
35656,2014,1,25,15,4,13,9,9,17,-24,9,1027,6,NE,31.29,0,0
35657,2014,1,25,16,4,11,13,11,16,-24,10,1027,5,NE,35.31,0,0
35658,2014,1,25,17,4,11,13,11,14,-24,10,1028,4,SE,0.89,0,0
35659,2014,1,25,18,4,NA,NA,NA,33,-23,15,1029,0,cv,0.89,0,0
35660,2014,1,25,19,4,NA,NA,NA,45,-20,22,1030,-1,NW,0.89,0,0
35661,2014,1,25,20,4,NA,NA,NA,55,-22,19,1031,-2,NW,4.02,0,0
35662,2014,1,25,21,4,NA,NA,NA,71,-13,36,1032,0,SE,3.13,0,0
35663,2014,1,25,22,4,NA,NA,NA,59,-7,59,1033,0,SE,6.26,0,0
35664,2014,1,25,23,4,34,34,35,42,-7,63,1034,-1,SE,10.28,0,0
35665,2014,1,26,0,4,27,29,31,31,-8,63,1034,-2,SE,13.41,0,0
35666,2014,1,26,1,4,29,22,23,30,-9,63,1034,-3,SE,15.2,0,0
35667,2014,1,26,2,4,29,26,32,39,-9,73,1034,-5,cv,0.89,0,0
35668,2014,1,26,3,4,20,20,19,23,-8,68,1034,-3,SE,1.79,0,0
35669,2014,1,26,4,4,17,17,23,26,-9,58,1033,-2,SE,3.58,0,0
35670,2014,1,26,5,4,25,26,22,25,-9,58,1033,-2,SE,5.37,0,0
35671,2014,1,26,6,4,20,42,21,26,-10,58,1033,-3,SE,7.16,0,0
35672,2014,1,26,7,4,17,28,24,24,-12,57,1034,-5,SE,10.29,0,0
35673,2014,1,26,8,4,28,28,29,29,-12,62,1034,-6,SE,12.08,0,0
35674,2014,1,26,9,4,32,26,27,28,-11,53,1033,-3,SE,13.87,0,0
35675,2014,1,26,10,4,27,23,28,35,-10,50,1033,-1,SE,17,0,0
35676,2014,1,26,11,4,NA,27,29,35,-11,40,1032,1,SE,21.02,0,0
35677,2014,1,26,12,4,NA,35,NA,38,-11,37,1031,2,SE,25.94,0,0
35678,2014,1,26,13,4,23,39,NA,49,-12,34,1029,2,SE,30.86,0,0
35679,2014,1,26,14,4,54,45,36,65,-12,34,1027,2,SE,34.88,0,0
35680,2014,1,26,15,4,65,53,59,72,-12,32,1026,3,SE,38.9,0,0
35681,2014,1,26,16,4,64,52,56,74,-13,29,1024,3,SE,42.92,0,0
35682,2014,1,26,17,4,64,NA,NA,80,-13,31,1024,2,SE,44.71,0,0
35683,2014,1,26,18,4,83,66,71,88,-13,34,1024,1,cv,0.89,0,0
35684,2014,1,26,19,4,102,76,87,106,-12,39,1024,0,SE,3.13,0,0
35685,2014,1,26,20,4,103,86,94,113,-12,39,1023,0,SE,6.26,0,0
35686,2014,1,26,21,4,110,114,109,139,-10,50,1023,-1,SE,8.05,0,0
35687,2014,1,26,22,4,123,106,109,119,-8,63,1022,-2,SE,11.18,0,0
35688,2014,1,26,23,4,115,92,102,122,-8,68,1021,-3,SE,12.97,0,0
35689,2014,1,27,0,4,101,92,101,116,-8,68,1020,-3,SE,14.76,0,0
35690,2014,1,27,1,4,101,102,104,132,-9,73,1020,-5,cv,0.45,0,0
35691,2014,1,27,2,4,107,99,95,120,-10,73,1019,-6,NE,0.89,0,0
35692,2014,1,27,3,4,96,93,96,111,-10,73,1019,-6,cv,0.45,0,0
35693,2014,1,27,4,4,94,91,91,108,-10,79,1018,-7,NW,1.79,0,0
35694,2014,1,27,5,4,97,98,97,110,-10,73,1017,-6,NW,3.58,0,0
35695,2014,1,27,6,4,97,99,93,119,-11,73,1017,-7,NW,6.71,0,0
35696,2014,1,27,7,4,114,113,98,125,-10,79,1017,-7,NW,8.5,0,0
35697,2014,1,27,8,4,115,156,123,143,-10,73,1017,-6,NW,10.29,0,0
35698,2014,1,27,9,4,125,142,138,149,-8,73,1017,-4,NW,13.42,0,0
35699,2014,1,27,10,4,133,103,118,133,-8,58,1017,-1,NW,16.55,0,0
35700,2014,1,27,11,4,114,110,118,136,-11,37,1018,2,NW,19.68,0,0
35701,2014,1,27,12,4,134,117,129,149,-12,32,1017,3,NW,22.81,0,0
