No,year,month,day,hour,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,Iws,PM_avg
45299,2015,3,3,10,1,31,47,53,0,46.58,1022,11,4,43.66666667
45300,2015,3,3,11,1,35,66,67,0,43.6,1021,12,9,56
45301,2015,3,3,12,1,44,38,64,-3,32.75,1020,13,11,48.66666667
45302,2015,3,3,13,1,38,44,60,-4,26.69,1018,15,14,47.33333333
45303,2015,3,3,14,1,43,48,57,-5,23.22,1016,16,2,49.33333333
45304,2015,3,3,15,1,45,46,59,-4,23.5,1014,17,2,50
45305,2015,3,3,16,1,48,47,57,-3,28.77,1014,15,1,50.66666667
45306,2015,3,3,17,1,50,50,67,-4,26.69,1013,15,2,55.66666667
45307,2015,3,3,18,1,55,52,68,-3,30.68,1012,14,5,58.33333333
45308,2015,3,3,19,1,56,63,77,-5,28.18,1013,13,8,65.33333333
45309,2015,3,3,20,1,53,56,57,-3,34.97,1014,12,12,55.33333333
45310,2015,3,3,21,1,50,57,63,-1,43.31,1015,11,14,56.66666667
45311,2015,3,3,22,1,51,74,74,-1,43.31,1015,11,5,66.33333333
45312,2015,3,3,23,1,55,59,63,1,53.53,1016,10,11,59
45313,2015,3,4,0,1,56,65,64,1,57.25,1016,9,17,61.66666667
45314,2015,3,4,1,1,56,81,62,1,57.25,1015,9,22,66.33333333
45315,2015,3,4,2,1,56,76,69,0,53.26,1015,9,27,67
45316,2015,3,4,3,1,62,57,75,2,65.82,1014,8,5,64.66666667
45317,2015,3,4,4,1,56,47,48,2,65.82,1014,8,4,50.33333333
45318,2015,3,4,5,1,59,39,48,3,70.67,1013,8,3,48.66666667
45319,2015,3,4,6,1,77,34,49,3,70.67,1014,8,4,53.33333333
45320,2015,3,4,7,1,44,38,44,3,70.67,1015,8,3,42
45321,2015,3,4,8,1,61,65,55,4,75.84,1015,8,5,60.33333333
45322,2015,3,4,9,1,40,80,62,5,87.09,1016,7,1,60.66666667
45323,2015,3,4,10,1,42,66,61,5,87.09,1016,7,2,56.33333333
45324,2015,3,4,11,1,43,55,61,5,87.09,1016,7,4,53
45325,2015,3,4,12,1,47,56,57,5,87.09,1016,7,6,53.33333333
45326,2015,3,4,13,1,44,73,56,5,87.09,1014,7,9,57.66666667
45327,2015,3,4,14,1,43,85,57,6,87.19,1013,8,11,61.66666667
45328,2015,3,4,15,1,33,73,45,5,81.34,1012,8,14,50.33333333
45329,2015,3,4,16,1,33,56,46,5,81.34,1012,8,4,45
45330,2015,3,4,17,1,40,41,70,5,81.34,1012,8,8,50.33333333
45331,2015,3,4,18,1,54,29,48,6,87.19,1012,8,3,43.66666667
45332,2015,3,4,19,1,44,30,58,6,87.19,1013,8,1,44
45333,2015,3,4,20,1,29,40,66,6,87.19,1015,8,2,45
45334,2015,3,4,21,1,13,29,30,6,87.19,1016,8,4,24
45335,2015,3,4,22,1,7,17,20,6,87.19,1017,8,6,14.66666667
45336,2015,3,4,23,1,10,26,22,6,93.35,1017,7,8,19.33333333
45337,2015,3,5,0,1,10,31,25,6,93.35,1018,7,10,22
45338,2015,3,5,1,1,11,12,29,6,93.35,1018,7,13,17.33333333
45339,2015,3,5,2,1,10,26,22,5,87.09,1018,7,5,19.33333333
45340,2015,3,5,3,1,9,25,30,5,93.29,1018,6,4,21.33333333
45341,2015,3,5,4,1,21,20,45,5,93.29,1018,6,4,28.66666667
45342,2015,3,5,5,1,30,29,50,5,93.29,1018,6,8,36.33333333
45343,2015,3,5,6,1,31,55,51,4,86.99,1018,6,3,45.66666667
45344,2015,3,5,7,1,23,25,44,4,86.99,1019,6,7,30.66666667
45345,2015,3,5,8,1,15,33,38,4,86.99,1019,6,11,28.66666667
45346,2015,3,5,9,1,10,33,39,4,86.99,1020,6,13,27.33333333
45347,2015,3,5,10,1,14,38,34,4,86.99,1021,6,3,28.66666667
45348,2015,3,5,11,1,22,55,43,4,81.2,1021,7,3,40
45349,2015,3,5,12,1,29,64,-999,3,70.67,1021,8,4,46.5
45350,2015,3,5,13,1,39,43,73,4,75.84,1020,8,4,51.66666667
45351,2015,3,5,14,1,40,41,70,3,66.05,1019,9,6,50.33333333
45352,2015,3,5,15,1,43,54,60,3,66.05,1019,9,2,52.33333333
45353,2015,3,5,16,1,48,65,68,2,61.51,1018,9,2,60.33333333
45354,2015,3,5,17,1,50,67,70,3,61.76,1018,10,4,62.33333333
45355,2015,3,5,18,1,43,63,69,2,61.51,1018,9,1,58.33333333
45356,2015,3,5,19,1,45,47,58,3,66.05,1019,9,2,50
45357,2015,3,5,20,1,49,48,66,3,66.05,1020,9,3,54.33333333
45358,2015,3,5,21,1,41,41,60,3,66.05,1021,9,1,47.33333333
45359,2015,3,5,22,1,41,40,54,3,70.67,1021,8,2,45
45360,2015,3,5,23,1,46,43,59,4,75.84,1022,8,0,49.33333333
45361,2015,3,6,0,1,44,51,56,4,75.84,1022,8,0,50.33333333
45362,2015,3,6,1,1,46,58,54,5,81.34,1022,8,0,52.66666667
45363,2015,3,6,2,1,52,73,73,5,81.34,1022,8,1,66
45364,2015,3,6,3,1,59,69,83,5,81.34,1021,8,0,70.33333333
45365,2015,3,6,4,1,71,66,88,5,87.09,1021,7,0,75
45366,2015,3,6,5,1,87,66,92,5,87.09,1020,7,1,81.66666667
45367,2015,3,6,6,1,76,68,86,5,87.09,1020,7,2,76.66666667
45368,2015,3,6,7,1,76,68,87,5,87.09,1021,7,2,77
45369,2015,3,6,8,1,64,68,70,5,87.09,1021,7,0,67.33333333
45370,2015,3,6,9,1,61,69,69,5,81.34,1022,8,2,66.33333333
45371,2015,3,6,10,1,63,68,73,5,76.01,1022,9,1,68
45372,2015,3,6,11,1,63,68,75,4,66.27,1022,10,2,68.66666667
45373,2015,3,6,12,1,60,62,68,4,62,1021,11,2,63.33333333
45374,2015,3,6,13,1,51,58,68,4,58.03,1019,12,2,59
45375,2015,3,6,14,1,52,57,64,4,58.03,1018,12,4,57.66666667
45376,2015,3,6,15,1,48,55,58,4,54.35,1017,13,3,53.66666667
45377,2015,3,6,16,1,51,56,60,4,54.35,1016,13,6,55.66666667
45378,2015,3,6,17,1,53,58,64,4,54.35,1016,13,9,58.33333333
45379,2015,3,6,18,1,59,62,65,4,58.03,1016,12,11,62
45380,2015,3,6,19,1,63,70,80,4,58.03,1017,12,13,71
45381,2015,3,6,20,1,66,72,86,4,58.03,1018,12,15,74.66666667
45382,2015,3,6,21,1,73,72,84,4,62,1019,11,17,76.33333333
45383,2015,3,6,22,1,90,75,103,5,66.49,1020,11,1,89.33333333
45384,2015,3,6,23,1,88,89,110,6,76.18,1020,10,2,95.66666667
45385,2015,3,7,0,1,86,92,111,6,81.48,1020,9,1,96.33333333
45386,2015,3,7,1,1,87,96,99,6,81.48,1020,9,2,94
45387,2015,3,7,2,1,90,100,107,6,81.48,1019,9,1,99
45388,2015,3,7,3,1,87,98,101,6,81.48,1018,9,3,95.33333333
45389,2015,3,7,4,1,81,93,99,6,81.48,1018,9,1,91
45390,2015,3,7,5,1,76,90,102,6,81.48,1017,9,1,89.33333333
45391,2015,3,7,6,1,70,90,114,6,81.48,1017,9,2,91.33333333
45392,2015,3,7,7,1,72,101,133,6,81.48,1017,9,3,102
45393,2015,3,7,8,1,85,101,128,6,81.48,1018,9,1,104.6666667
45394,2015,3,7,9,1,86,110,126,6,81.48,1018,9,1,107.3333333
45395,2015,3,7,10,1,85,110,128,6,76.18,1018,10,1,107.6666667
45396,2015,3,7,11,1,87,108,129,6,76.18,1018,10,2,108
45397,2015,3,7,12,1,89,101,120,6,71.27,1017,11,1,103.3333333
45398,2015,3,7,13,1,99,100,125,5,66.49,1016,11,2,108
45399,2015,3,7,14,1,89,91,111,5,62.24,1015,12,4,97
45400,2015,3,7,15,1,80,91,116,5,58.29,1014,13,2,95.66666667
45401,2015,3,7,16,1,75,87,105,5,58.29,1013,13,2,89
45402,2015,3,7,17,1,72,83,93,5,62.24,1013,12,5,82.66666667
45403,2015,3,7,18,1,67,83,99,5,62.24,1013,12,8,83
45404,2015,3,7,19,1,69,82,95,5,66.49,1014,11,11,82
45405,2015,3,7,20,1,71,81,98,5,66.49,1015,11,13,83.33333333
45406,2015,3,7,21,1,68,79,96,6,71.27,1016,11,15,81
45407,2015,3,7,22,1,65,83,97,6,76.18,1017,10,17,81.66666667
45408,2015,3,7,23,1,59,97,96,6,76.18,1018,10,19,84
45409,2015,3,8,0,1,57,99,94,6,76.18,1018,10,1,83.33333333
45410,2015,3,8,1,1,63,96,87,5,71.07,1018,10,2,82
45411,2015,3,8,2,1,74,76,82,5,76.01,1018,9,1,77.33333333
45412,2015,3,8,3,1,82,67,82,5,76.01,1018,9,1,77
45413,2015,3,8,4,1,80,67,91,5,76.01,1018,9,0,79.33333333
45414,2015,3,8,5,1,77,71,95,5,76.01,1019,9,1,81
45415,2015,3,8,6,1,80,70,97,6,81.48,1019,9,1,82.33333333
45416,2015,3,8,7,1,84,79,114,5,81.34,1020,8,2,92.33333333
45417,2015,3,8,8,1,91,85,117,5,87.09,1021,7,1,97.66666667
45418,2015,3,8,9,1,86,91,113,7,81.61,1021,10,3,96.66666667
45419,2015,3,8,10,1,85,98,119,6,66.71,1022,12,1,100.6666667
45420,2015,3,8,11,1,74,90,109,7,62.71,1022,14,2,91
45421,2015,3,8,12,1,51,71,84,4,42.02,1021,17,4,68.66666667
45422,2015,3,8,13,1,41,46,57,0,27.85,1020,19,2,48
45423,2015,3,8,14,1,41,47,54,1,28.14,1019,20,1,47.33333333
45424,2015,3,8,15,1,45,42,53,1,28.14,1017,20,3,46.66666667
45425,2015,3,8,16,1,43,37,43,0,26.17,1017,20,2,41
45426,2015,3,8,17,1,40,32,43,1,26.46,1017,21,2,38.33333333
45427,2015,3,8,18,1,38,28,42,0,26.17,1017,20,3,36
45428,2015,3,8,19,1,43,33,48,0,27.85,1017,19,6,41.33333333
45429,2015,3,8,20,1,57,43,83,1,31.87,1018,18,8,61
45430,2015,3,8,21,1,62,50,78,4,58.03,1020,12,0,63.33333333
45431,2015,3,8,22,1,68,65,99,5,66.49,1020,11,0,77.33333333
45432,2015,3,8,23,1,76,59,93,6,71.27,1021,11,0,76
45433,2015,3,9,0,1,85,66,99,5,71.07,1021,10,0,83.33333333
45434,2015,3,9,1,1,99,74,118,5,71.07,1021,10,0,97
45435,2015,3,9,2,1,105,83,123,5,81.34,1020,8,0,103.6666667
45436,2015,3,9,3,1,110,81,113,5,81.34,1020,8,1,101.3333333
45437,2015,3,9,4,1,109,80,108,5,81.34,1019,8,1,99
45438,2015,3,9,5,1,108,82,100,5,87.09,1019,7,1,96.66666667
45439,2015,3,9,6,1,104,83,90,5,87.09,1019,7,1,92.33333333
45440,2015,3,9,7,1,103,97,105,4,86.99,1021,6,1,101.6666667
45441,2015,3,9,8,1,115,109,131,5,93.29,1021,6,1,118.3333333
45442,2015,3,9,9,1,125,128,155,7,81.61,1022,10,2,136
45443,2015,3,9,10,1,124,139,156,7,76.35,1023,11,3,139.6666667
45444,2015,3,9,11,1,118,148,140,7,66.93,1023,13,3,135.3333333
45445,2015,3,9,12,1,123,120,132,6,51.48,1022,16,3,125
45446,2015,3,9,13,1,132,109,93,6,48.31,1021,17,4,111.3333333
45447,2015,3,9,14,1,140,87,84,4,37.06,1020,19,5,103.6666667
45448,2015,3,9,15,1,128,64,88,5,39.75,1019,19,2,93.33333333
45449,2015,3,9,16,1,98,45,72,5,37.36,1019,20,2,71.66666667
45450,2015,3,9,17,1,60,59,63,5,42.32,1019,18,3,60.66666667
45451,2015,3,9,18,1,66,68,82,4,37.06,1019,19,2,72
45452,2015,3,9,19,1,71,74,84,5,42.32,1020,18,3,76.33333333
45453,2015,3,9,20,1,69,73,88,5,45.07,1021,17,6,76.66666667
45454,2015,3,9,21,1,66,76,88,6,48.31,1022,17,8,76.66666667
45455,2015,3,9,22,1,62,77,80,6,48.31,1023,17,10,73
45456,2015,3,9,23,1,62,67,76,6,51.48,1024,16,1,68.33333333
45457,2015,3,10,0,1,66,75,80,8,67.15,1024,14,1,73.66666667
45458,2015,3,10,1,1,97,84,77,7,62.71,1024,14,2,86
45459,2015,3,10,2,1,94,85,84,7,62.71,1023,14,3,87.66666667
45460,2015,3,10,3,1,90,93,104,7,66.93,1023,13,1,95.66666667
45461,2015,3,10,4,1,93,89,90,7,66.93,1022,13,2,90.66666667
45462,2015,3,10,5,1,87,89,86,7,66.93,1021,13,0,87.33333333
45463,2015,3,10,6,1,76,101,86,7,66.93,1021,13,0,87.66666667
45464,2015,3,10,7,1,63,94,94,7,66.93,1021,13,1,83.66666667
45465,2015,3,10,8,1,67,81,91,7,66.93,1022,13,3,79.66666667
45466,2015,3,10,9,1,73,78,86,7,62.71,1022,14,6,79
45467,2015,3,10,10,1,69,76,93,7,66.93,1023,13,9,79.33333333
45468,2015,3,10,11,1,65,66,91,7,62.71,1022,14,11,74
45469,2015,3,10,12,1,57,69,92,7,62.71,1022,14,15,72.66666667
45470,2015,3,10,13,1,58,69,78,6,58.54,1021,14,19,68.33333333
45471,2015,3,10,14,1,58,64,80,6,58.54,1020,14,4,67.33333333
45472,2015,3,10,15,1,59,61,78,6,54.88,1019,15,9,66
45473,2015,3,10,16,1,55,59,74,5,51.2,1018,15,4,62.66666667
45474,2015,3,10,17,1,52,53,67,5,54.62,1019,14,9,57.33333333
45475,2015,3,10,18,1,55,58,78,4,50.92,1020,14,5,63.66666667
45476,2015,3,10,19,1,62,61,80,4,50.92,1020,14,10,67.66666667
45477,2015,3,10,20,1,66,64,93,6,58.54,1022,14,4,74.33333333
45478,2015,3,10,21,1,73,71,90,6,62.48,1023,13,6,78
45479,2015,3,10,22,1,80,76,100,7,66.93,1024,13,4,85.33333333
45480,2015,3,10,23,1,75,80,101,6,62.48,1026,13,7,85.33333333
45481,2015,3,11,0,1,67,70,81,6,66.71,1026,12,4,72.66666667
45482,2015,3,11,1,1,68,75,85,6,66.71,1026,12,5,76
45483,2015,3,11,2,1,66,85,82,6,66.71,1026,12,3,77.66666667
45484,2015,3,11,3,1,62,79,82,7,76.35,1026,11,7,74.33333333
45485,2015,3,11,4,1,57,67,72,6,76.18,1026,10,10,65.33333333
45486,2015,3,11,5,1,58,61,67,7,87.28,1026,9,12,62
45487,2015,3,11,6,1,56,60,67,7,87.28,1026,9,13,61
45488,2015,3,11,7,1,57,55,68,7,87.28,1026,9,1,60
45489,2015,3,11,8,1,60,53,68,7,87.28,1026,9,1,60.33333333
45490,2015,3,11,9,1,60,58,64,8,81.75,1026,11,1,60.66666667
45491,2015,3,11,10,1,53,52,64,6,62.48,1027,13,2,56.33333333
45492,2015,3,11,11,1,42,45,57,5,58.29,1026,13,2,48
45493,2015,3,11,12,1,35,45,53,5,51.2,1026,15,2,44.33333333
45494,2015,3,11,13,1,44,44,55,4,44.78,1024,16,4,47.66666667
45495,2015,3,11,14,1,45,43,57,3,36.77,1023,18,6,48.33333333
45496,2015,3,11,15,1,42,36,45,2,36.47,1022,17,7,41
45497,2015,3,11,16,1,39,32,50,2,36.47,1021,17,7,40.33333333
45498,2015,3,11,17,1,39,30,48,2,36.47,1021,17,7,39
45499,2015,3,11,18,1,37,32,49,3,39.16,1021,17,2,39.33333333
45500,2015,3,11,19,1,48,45,61,4,47.74,1022,15,3,51.33333333
45501,2015,3,11,20,1,66,57,71,5,58.29,1023,13,5,64.66666667
45502,2015,3,11,21,1,78,66,87,6,66.71,1024,12,7,77
45503,2015,3,11,22,1,81,69,87,6,71.27,1024,11,9,79
45504,2015,3,11,23,1,75,68,95,6,71.27,1024,11,11,79.33333333
45505,2015,3,12,0,1,78,75,101,6,76.18,1024,10,1,84.66666667
45506,2015,3,12,1,1,82,78,101,6,71.27,1024,11,2,87
45507,2015,3,12,2,1,85,77,104,5,81.34,1023,8,2,88.66666667
45508,2015,3,12,3,1,90,86,100,6,87.19,1022,8,1,92
45509,2015,3,12,4,1,90,80,110,5,87.09,1021,7,0,93.33333333
45510,2015,3,12,5,1,92,73,121,5,87.09,1021,7,1,95.33333333
45511,2015,3,12,6,1,95,77,124,4,93.24,1021,5,2,98.66666667
45512,2015,3,12,7,1,94,76,115,4,86.99,1021,6,0,95
45513,2015,3,12,8,1,91,80,127,5,93.29,1021,6,1,99.33333333
45514,2015,3,12,9,1,87,102,111,8,87.38,1021,10,0,100
45515,2015,3,12,10,1,74,100,106,8,71.66,1021,13,0,93.33333333
45516,2015,3,12,11,1,68,88,108,7,58.79,1020,15,1,88
45517,2015,3,12,12,1,71,90,98,6,48.31,1019,17,3,86.33333333
45518,2015,3,12,13,1,76,74,97,5,42.32,1017,18,2,82.33333333
45519,2015,3,12,14,1,77,67,84,3,36.77,1016,18,2,76
45520,2015,3,12,15,1,74,72,75,5,48.03,1014,16,5,73.66666667
45521,2015,3,12,16,1,68,71,82,4,44.78,1013,16,9,73.66666667
45522,2015,3,12,17,1,71,67,82,5,48.03,1014,16,5,73.33333333
45523,2015,3,12,18,1,67,63,79,6,54.88,1014,15,5,69.66666667
45524,2015,3,12,19,1,72,62,91,6,54.88,1014,15,9,75
45525,2015,3,12,20,1,70,76,100,6,58.54,1015,14,11,82
45526,2015,3,12,21,1,72,74,96,6,58.54,1016,14,1,80.66666667
45527,2015,3,12,22,1,85,71,94,6,58.54,1016,14,2,83.33333333
45528,2015,3,12,23,1,102,77,105,5,54.62,1016,14,1,94.66666667
45529,2015,3,13,0,1,88,85,125,6,66.71,1016,12,1,99.33333333
45530,2015,3,13,1,1,93,89,124,7,66.93,1016,13,1,102
45531,2015,3,13,2,1,95,97,126,7,66.93,1015,13,1,106
45532,2015,3,13,3,1,95,107,121,7,71.47,1015,12,1,107.6666667
45533,2015,3,13,4,1,94,106,126,7,71.47,1015,12,2,108.6666667
45534,2015,3,13,5,1,89,102,117,6,76.18,1015,10,2,102.6666667
45535,2015,3,13,6,1,85,95,112,6,76.18,1016,10,4,97.33333333
45536,2015,3,13,7,1,83,101,111,5,81.34,1016,8,1,98.33333333
45537,2015,3,13,8,1,81,110,121,6,93.35,1017,7,2,104
45538,2015,3,13,9,1,83,111,130,7,76.35,1018,11,0,108
45539,2015,3,13,10,1,72,101,125,6,54.88,1018,15,1,99.33333333
45540,2015,3,13,11,1,65,82,95,5,45.07,1018,17,1,80.66666667
45541,2015,3,13,12,1,55,77,90,5,42.32,1017,18,2,74
45542,2015,3,13,13,1,64,75,85,3,32.46,1016,20,2,74.66666667
45543,2015,3,13,14,1,68,69,73,4,34.83,1015,20,2,70
45544,2015,3,13,15,1,71,68,72,4,32.75,1013,21,4,70.33333333
45545,2015,3,13,16,1,65,61,67,3,34.54,1012,19,6,64.33333333
45546,2015,3,13,17,1,57,56,61,3,32.46,1012,20,7,58
45547,2015,3,13,18,1,53,54,63,3,32.46,1012,20,8,56.66666667
45548,2015,3,13,19,1,52,54,74,5,39.75,1013,19,8,60
45549,2015,3,13,20,1,60,76,100,5,42.32,1014,18,1,78.66666667
45550,2015,3,13,21,1,66,86,106,7,51.75,1015,17,3,86
45551,2015,3,13,22,1,70,93,103,8,59.04,1016,16,0,88.66666667
45552,2015,3,13,23,1,72,99,101,8,59.04,1017,16,1,90.66666667
45553,2015,3,14,0,1,76,97,99,9,67.36,1017,15,0,90.66666667
45554,2015,3,14,1,1,88,97,106,8,62.95,1017,15,0,97
45555,2015,3,14,2,1,118,101,111,8,67.15,1017,14,1,110
45556,2015,3,14,3,1,126,104,112,8,71.66,1017,13,1,114
45557,2015,3,14,4,1,129,103,134,9,76.68,1016,13,0,122
45558,2015,3,14,5,1,128,116,130,8,71.66,1016,13,0,124.6666667
45559,2015,3,14,6,1,124,126,147,8,76.52,1017,12,0,132.3333333
45560,2015,3,14,7,1,118,126,151,9,81.88,1017,12,0,131.6666667
45561,2015,3,14,8,1,115,131,151,9,81.88,1018,12,0,132.3333333
45562,2015,3,14,9,1,125,131,154,9,71.85,1019,14,0,136.6666667
45563,2015,3,14,10,1,132,143,159,8,59.04,1019,16,1,144.6666667
45564,2015,3,14,11,1,131,143,145,9,55.67,1019,18,1,139.6666667
45565,2015,3,14,12,1,93,111,114,8,45.93,1018,20,2,106
45566,2015,3,14,13,1,100,82,94,6,37.65,1017,21,3,92
45567,2015,3,14,14,1,90,78,87,5,33.05,1015,22,5,85
45568,2015,3,14,15,1,85,87,94,6,35.42,1014,22,3,88.66666667
45569,2015,3,14,16,1,69,82,76,5,33.05,1013,22,5,75.66666667
45570,2015,3,14,17,1,76,88,93,6,35.42,1012,22,8,85.66666667
45571,2015,3,14,18,1,73,103,105,6,37.65,1013,21,2,93.66666667
45572,2015,3,14,19,1,108,105,130,9,49.15,1013,20,3,114.3333333
45573,2015,3,14,20,1,98,97,118,9,52.3,1014,19,4,104.3333333
45574,2015,3,14,21,1,90,91,111,9,55.67,1014,18,6,97.33333333
45575,2015,3,14,22,1,87,93,109,11,72.23,1015,16,0,96.33333333
45576,2015,3,14,23,1,91,99,112,11,72.23,1015,16,0,100.6666667
45577,2015,3,15,0,1,95,97,109,11,72.23,1015,16,0,100.3333333
45578,2015,3,15,1,1,99,87,106,10,67.57,1016,16,2,97.33333333
45579,2015,3,15,2,1,95,93,104,9,63.18,1015,16,2,97.33333333
45580,2015,3,15,3,1,94,103,108,9,67.36,1014,15,1,101.6666667
45581,2015,3,15,4,1,104,106,108,10,72.04,1014,15,1,106
45582,2015,3,15,5,1,108,107,116,10,72.04,1014,15,0,110.3333333
45583,2015,3,15,6,1,112,103,123,10,76.84,1014,14,1,112.6666667
45584,2015,3,15,7,1,124,99,132,10,76.84,1015,14,1,118.3333333
45585,2015,3,15,8,1,123,115,163,10,76.84,1016,14,2,133.6666667
45586,2015,3,15,9,1,103,120,130,10,67.57,1016,16,1,117.6666667
45587,2015,3,15,10,1,93,97,114,10,63.41,1016,17,2,101.3333333
45588,2015,3,15,11,1,93,100,116,11,67.78,1017,17,3,103
45589,2015,3,15,12,1,76,82,120,10,59.54,1016,18,2,92.66666667
45590,2015,3,15,13,1,80,84,107,10,52.56,1014,20,2,90.33333333
45591,2015,3,15,14,1,91,111,114,10,52.56,1013,20,2,105.3333333
45592,2015,3,15,15,1,90,96,124,10,52.56,1012,20,5,103.3333333
45593,2015,3,15,16,1,93,93,135,10,52.56,1011,20,0,107
45594,2015,3,15,17,1,88,74,97,10,52.56,1011,20,3,86.33333333
45595,2015,3,15,18,1,71,68,90,10,55.93,1012,19,5,76.33333333
45596,2015,3,15,19,1,74,71,97,11,59.78,1013,19,5,80.66666667
45597,2015,3,15,20,1,80,75,96,11,63.64,1014,18,2,83.66666667
45598,2015,3,15,21,1,81,72,100,11,63.64,1015,18,2,84.33333333
45599,2015,3,15,22,1,83,74,90,11,67.78,1017,17,2,82.33333333
45600,2015,3,15,23,1,81,87,88,11,72.23,1017,16,1,85.33333333
45601,2015,3,16,0,1,75,81,90,11,72.23,1017,16,2,82
45602,2015,3,16,1,1,74,81,99,11,72.23,1017,16,2,84.66666667
45603,2015,3,16,2,1,82,80,101,11,77.01,1016,15,2,87.66666667
45604,2015,3,16,3,1,90,83,96,11,77.01,1015,15,1,89.66666667
45605,2015,3,16,4,1,100,79,100,12,82.27,1014,15,0,93
45606,2015,3,16,5,1,97,82,97,12,82.27,1014,15,0,92
45607,2015,3,16,6,1,122,99,102,12,82.27,1013,15,0,107.6666667
45608,2015,3,16,7,1,124,108,133,11,77.01,1014,15,0,121.6666667
45609,2015,3,16,8,1,125,120,139,11,77.01,1014,15,0,128
45610,2015,3,16,9,1,119,122,126,12,77.17,1014,16,0,122.3333333
45611,2015,3,16,10,1,110,99,135,11,67.78,1014,17,2,114.6666667
45612,2015,3,16,11,1,101,90,127,12,67.99,1013,18,1,106
45613,2015,3,16,12,1,110,87,115,12,63.87,1012,19,3,104
45614,2015,3,16,13,1,124,90,109,11,59.78,1010,19,2,107.6666667
45615,2015,3,16,14,1,124,92,125,12,63.87,1009,19,1,113.6666667
45616,2015,3,16,15,1,118,85,108,11,56.19,1007,20,2,103.6666667
45617,2015,3,16,16,1,117,86,119,11,56.19,1005,20,3,107.3333333
45618,2015,3,16,17,1,83,82,115,11,59.78,1005,19,3,93.33333333
45619,2015,3,16,18,1,81,75,109,12,67.99,1005,18,8,88.33333333
45620,2015,3,16,19,1,67,69,97,12,72.42,1006,17,12,77.66666667
45621,2015,3,16,20,1,65,68,98,11,67.78,1006,17,4,77
45622,2015,3,16,21,1,64,69,96,11,72.23,1007,16,3,76.33333333
45623,2015,3,16,22,1,62,68,90,11,67.78,1008,17,6,73.33333333
45624,2015,3,16,23,1,60,60,83,10,63.41,1009,17,10,67.66666667
45625,2015,3,17,0,1,58,62,90,11,72.23,1010,16,14,70
45626,2015,3,17,1,1,57,59,76,11,72.23,1009,16,16,64
45627,2015,3,17,2,1,60,59,87,11,72.23,1009,16,1,68.66666667
45628,2015,3,17,3,1,61,61,82,11,77.01,1009,15,2,68
45629,2015,3,17,4,1,62,64,87,12,82.27,1008,15,3,71
45630,2015,3,17,5,1,66,62,101,12,82.27,1008,15,1,76.33333333
45631,2015,3,17,6,1,77,65,97,12,82.27,1008,15,3,79.66666667
45632,2015,3,17,7,1,69,67,92,12,87.75,1009,14,4,76
45633,2015,3,17,8,1,68,68,98,13,87.84,1009,15,6,78
45634,2015,3,17,9,1,71,76,97,13,82.4,1009,16,9,81.33333333
45635,2015,3,17,10,1,69,70,105,12,72.42,1010,17,11,81.33333333
45636,2015,3,17,11,1,65,72,96,12,60.03,1009,20,13,77.66666667
45637,2015,3,17,12,1,55,56,65,10,43.76,1008,23,16,58.66666667
45638,2015,3,17,13,1,43,40,56,8,36,1007,24,1,46.33333333
45639,2015,3,17,14,1,51,41,55,7,31.68,1005,25,3,49
45640,2015,3,17,15,1,43,41,50,7,29.86,1004,26,4,44.66666667
45641,2015,3,17,16,1,37,41,47,7,29.86,1003,26,3,41.66666667
45642,2015,3,17,17,1,41,39,51,5,27.59,1002,25,4,43.66666667
45643,2015,3,17,18,1,37,38,48,6,29.57,1003,25,4,41
45644,2015,3,17,19,1,40,43,58,7,33.63,1003,24,8,47
45645,2015,3,17,20,1,44,46,57,8,38.24,1005,23,11,49
45646,2015,3,17,21,1,46,50,62,8,38.24,1006,23,14,52.66666667
45647,2015,3,17,22,1,48,50,61,8,40.63,1007,22,17,53
45648,2015,3,17,23,1,49,54,55,9,43.47,1008,22,19,52.66666667
45649,2015,3,18,0,1,50,49,57,10,49.42,1008,21,1,52
45650,2015,3,18,1,1,74,54,68,14,77.48,1008,18,2,65.33333333
45651,2015,3,18,2,1,68,66,92,13,72.6,1008,18,5,75.33333333
45652,2015,3,18,3,1,57,57,89,13,72.6,1008,18,7,67.66666667
45653,2015,3,18,4,1,55,55,60,12,67.99,1008,18,10,56.66666667
45654,2015,3,18,5,1,54,58,66,13,77.32,1008,17,1,59.33333333
45655,2015,3,18,6,1,52,52,63,12,72.42,1008,17,2,55.66666667
45656,2015,3,18,7,1,54,41,46,12,72.42,1009,17,3,47
45657,2015,3,18,8,1,41,38,42,12,72.42,1010,17,5,40.33333333
45658,2015,3,18,9,1,28,29,34,12,72.42,1011,17,0,30.33333333
45659,2015,3,18,10,1,29,29,36,9,52.3,1011,19,3,31.33333333
45660,2015,3,18,11,1,39,30,38,7,45.65,1012,19,2,35.66666667
45661,2015,3,18,12,1,33,32,40,8,48.87,1012,19,3,35
45662,2015,3,18,13,1,41,37,49,7,42.9,1011,20,6,42.33333333
45663,2015,3,18,14,1,42,36,47,9,49.15,1010,20,10,41.66666667
45664,2015,3,18,15,1,55,43,57,7,42.9,1009,20,4,51.66666667
45665,2015,3,18,16,1,59,44,56,9,49.15,1008,20,6,53
45666,2015,3,18,17,1,55,41,50,9,49.15,1008,20,8,48.66666667
